epoch,train_loss,val_loss,val_dice,val_iou,val_precision,val_recall,val_accuracy,learning_rate
1,0.8458197479662688,0.835967667400837,0.00033908093772213807,0.00017019561508521339,0.0001715369378721022,0.8765529654920101,0.8509691059589386,0.0001
2,0.7953962554102358,0.7889563888311386,0.0011845235422273713,0.0005999295681735116,0.0007844720097173923,0.8619269712362438,0.9858228713274002,0.0001
3,0.7671233208283134,0.7786453664302826,3.983274890484445e-10,3.983274890484445e-10,4.882823138874226e-10,0.8593750000571212,0.9890675470232964,0.0001
4,0.7527642042740531,0.7614101991057396,1.0176176783172064e-08,1.0176176783172064e-08,1.1352099038575147e-08,0.8593750000571212,0.9982354417443275,0.0001
5,0.742937111336252,0.7587806284427643,0.14062500019489016,0.14062500019489016,0.18750000016643575,0.8593750000571212,0.9942157939076424,0.0001
6,0.7368275471355604,1.7140537202358246,0.06252347863098319,0.06251174816477058,0.06251430866896919,0.8594403766255709,0.9367342442274094,0.0001
7,0.7327351129573324,0.7545818910002708,0.15773571448545498,0.1570111229378317,0.1888720393474732,0.8613893212750554,0.9855145215988159,0.0001
8,0.724891273871712,0.7364112585783005,0.28125000055378135,0.28125000055378135,0.3125000005124424,0.8593750000571212,0.997066929936409,0.0001
9,0.7189924017242764,0.7338228896260262,0.1410142349783074,0.14082207222289628,0.14087217534014246,0.8602902719867416,0.995185948908329,0.0001
10,0.7142887892930404,0.7669893428683281,0.09375000009665313,0.09375000009665313,0.09375000011394909,0.8593750000571212,0.9864032939076424,0.0001
11,0.7100327325903851,0.7383043617010117,0.14062500008663018,0.14062500008663018,0.14062500012103968,0.8593750000571212,0.991968609392643,0.0001
12,0.7053433345711749,0.733644537627697,0.2031250001079366,0.2031250001079366,0.21875000006618042,0.8593750000571212,0.9932160526514053,5e-05
13,0.7018634832423666,0.7593311965465546,0.09375000008060502,0.09375000008060502,0.09375000026941432,0.8593750000571212,0.9906113296747208,5e-05
14,0.7003303481184918,0.7297463342547417,0.06308434976492977,0.06279774248944564,0.0628626389708577,0.8608786610420793,0.9925580248236656,5e-05
15,0.6982415085253508,0.7277949675917625,0.17187500010574175,0.17187500010574175,0.17187500015961593,0.8593750000571212,0.9941159412264824,5e-05
16,0.6953595306562341,0.7203136831521988,0.1875000001009227,0.1875000001009227,0.1875000001351936,0.8593750000571212,0.9938429743051529,2.5e-05
17,0.6944834797278695,0.7188952714204788,0.20312500011328832,0.20312500011328832,0.20312500014478374,0.8593750000571212,0.9944955334067345,2.5e-05
18,0.6937722408253214,0.720437154173851,0.17187500009913517,0.17187500009913517,0.17187500012668616,0.8593750000571212,0.9936116561293602,2.5e-05
19,0.6926463946052219,0.712098628282547,0.17187500015558316,0.17187500015558316,0.171875000186965,0.8593750000571212,0.9956099763512611,2.5e-05
20,0.6915361103804215,0.741813600063324,0.0781250005478048,0.0781250005478048,0.07812500057258413,0.8593750000571212,0.9904907718300819,1.25e-05
21,0.6905108975327533,0.7202150747179985,0.12500000010150453,0.12500000010150453,0.12500000012837298,0.8593750000571212,0.9939479231834412,1.25e-05
22,0.6900713262350663,0.7368402406573296,0.14062500008142995,0.14062500008142995,0.14062500011899576,0.8593750000571212,0.991882897913456,1.25e-05
23,0.689552612926649,0.7165956199169159,0.17187500011058093,0.17187500011058093,0.1718750001289166,0.8593750000571212,0.9943501204252243,1.25e-05
24,0.688826612804247,0.7295037508010864,0.12500000008347828,0.12500000008347828,0.1250000001032081,0.8593750000571212,0.9924245029687881,6.25e-06
25,0.6890019230220629,0.714614599943161,0.20312500011454088,0.20312500011454088,0.2031250001415711,0.8593750000571212,0.9946515262126923,6.25e-06
26,0.6882698224938434,0.7229293584823608,0.17187500010108653,0.17187500010108653,0.1718750001357509,0.8593750000571212,0.9938211292028427,6.25e-06
27,0.6887519126353057,0.7214289903640747,0.1406250000922131,0.1406250000922131,0.14062500011635395,0.8593750000571212,0.993188165128231,6.25e-06
28,0.6880087515582209,0.7257033661007881,0.1250000000889069,0.1250000000889069,0.12500000011525206,0.8593750000571212,0.9928871467709541,3.125e-06
29,0.6878205822861713,0.7213580161333084,0.17187500009794726,0.17187500009794726,0.1718750001317857,0.8593750000571212,0.9936340600252151,3.125e-06
30,0.6876756237900775,0.7111235037446022,0.18750000012497386,0.18750000012497386,0.18750000014791282,0.8593750000571212,0.9949730709195137,3.125e-06
